GZ1_OBJID,DR10_RELEASE,DR10_BRICKID,DR10_OBJID,LABEL
587725083041988643,10000,316568,1605,ANTICLOCKWISE
587725083042316377,10000,316571,1585,ANTICLOCKWISE
587725083042775175,10000,316575,6226,ANTICLOCKWISE
587725083042840726,10000,316575,13260,CLOCKWISE
587725083043037399,10000,316577,11033,CLOCKWISE
587725083044217015,10000,316588,10966,CLOCKWISE
587725083044348042,10000,316589,12165,ANTICLOCKWISE
587725083045462176,10000,316600,577,CLOCKWISE
587725083048214628,10000,315185,199,CLOCKWISE
587725083048280148,10000,315185,6408,ANTICLOCKWISE
587725083574534348,10000,320848,7858,ANTICLOCKWISE
587725083575386301,10000,320856,1742,CLOCKWISE
587725083575451875,10000,320857,850,ANTICLOCKWISE
587725083576369293,10000,320865,2836,CLOCKWISE
587725083578400926,10000,319444,342,ANTICLOCKWISE
587725083578728557,10000,319446,9644,CLOCKWISE
587725083581022323,10000,319467,9863,ANTICLOCKWISE
587725083584430099,10000,318058,6322,CLOCKWISE
587725083584757902,10000,318062,1850,ANTICLOCKWISE
587725084112650262,10000,323740,745,ANTICLOCKWISE
587725084112715945,10000,322300,7101,ANTICLOCKWISE
587725084116975741,10000,322339,10084,ANTICLOCKWISE
587725084117303506,10000,320902,10629,ANTICLOCKWISE
587725084118417524,10000,320912,12100,CLOCKWISE
587725084119007258,10000,320918,2128,ANTICLOCKWISE
587725084119138466,10000,320919,6331,CLOCKWISE
587725084121366650,10000,320939,4624,CLOCKWISE
587725084652994709,10000,325212,1545,ANTICLOCKWISE
587725084653322400,10000,323774,6072,CLOCKWISE
587725084653846677,10000,323779,10025,CLOCKWISE
587725084654239891,10000,323783,4078,CLOCKWISE
587725084657188975,10000,322370,1626,ANTICLOCKWISE
587726013994631274,10000,339722,4750,ANTICLOCKWISE
587726013995024533,10000,339726,3341,ANTICLOCKWISE
587726013995810935,10000,339733,7191,ANTICLOCKWISE
587726013995942036,10000,339734,11742,ANTICLOCKWISE
587726013996793920,10000,339742,2771,ANTICLOCKWISE
587726013998235857,10000,339756,190,CLOCKWISE
587726014001578100,10000,339786,1517,ANTICLOCKWISE
587726014002430118,10000,339794,1306,CLOCKWISE
587726014003478625,10000,339803,6179,CLOCKWISE
587726014003609810,10000,339805,726,CLOCKWISE
587726014003871930,10000,339807,2811,ANTICLOCKWISE
587726014004854879,10000,339816,2996,ANTICLOCKWISE
587726014005182676,10000,338379,3041,ANTICLOCKWISE
587726014005444735,10000,339821,2779,CLOCKWISE
587726014005968957,10000,339826,3078,CLOCKWISE
587726014006820992,10000,339834,1716,ANTICLOCKWISE
587726014010228938,10000,338425,4141,CLOCKWISE
587726014010622275,10000,338429,610,CLOCKWISE
587726014010949898,10000,336992,3976,CLOCKWISE
587726014011015243,10000,338432,9777,CLOCKWISE
587726014012391686,10000,338445,6819,CLOCKWISE
587726014012784800,10000,337008,7717,ANTICLOCKWISE
587726014013309138,10000,337013,8053,CLOCKWISE
587726014013571247,10000,337015,10158,CLOCKWISE
587726014532354072,10000,342610,7423,ANTICLOCKWISE
587726014532354076,10000,342610,7737,ANTICLOCKWISE
587726014533664950,10000,342622,5497,ANTICLOCKWISE
587726014534451353,10000,342629,6754,CLOCKWISE
587726014535106787,10000,342636,685,ANTICLOCKWISE
587726014538514542,10000,342667,114,CLOCKWISE
587726014539432112,10000,342675,1647,CLOCKWISE
587726014539432113,10000,342675,1676,CLOCKWISE
587726014539956393,10000,341240,2057,ANTICLOCKWISE
587726014540284093,10000,342683,2442,ANTICLOCKWISE
587726014540415067,10000,342684,3683,ANTICLOCKWISE
587726014540611798,10000,341246,1679,CLOCKWISE
587726014544281829,10000,341279,5672,CLOCKWISE
587726014546968876,10000,341304,6638,CLOCKWISE
587726014547296416,10000,341307,5341,ANTICLOCKWISE
587726014547689624,10000,341310,7928,ANTICLOCKWISE
587726014548345007,10000,341316,6933,ANTICLOCKWISE
587726014548869429,10000,339881,9033,ANTICLOCKWISE
587726014548935047,10000,339882,6288,ANTICLOCKWISE
587726014551097464,10000,339902,1381,ANTICLOCKWISE
587726014551818594,10000,338468,4670,CLOCKWISE
587726014552342713,10000,338473,1461,CLOCKWISE
587726014552473898,10000,338474,5723,CLOCKWISE
587726014553063628,10000,338479,5969,CLOCKWISE
587726014553194757,10000,339921,2738,ANTICLOCKWISE
587726014553260277,10000,338481,3791,CLOCKWISE
587726014553325759,10000,338482,874,ANTICLOCKWISE
587726014554439964,10000,338492,8067,CLOCKWISE
587726014556602846,10000,337072,994,ANTICLOCKWISE
587726015069225104,10000,345490,5475,CLOCKWISE
587726015069421689,10000,345492,3379,ANTICLOCKWISE
587726015069421771,10000,345492,9468,CLOCKWISE
587726015070404728,10000,345501,2772,CLOCKWISE
587726015072567425,10000,344081,498,ANTICLOCKWISE
587726015073485074,10000,344089,14929,CLOCKWISE
587726015074599005,10000,345539,11895,ANTICLOCKWISE
587726015075254428,10000,344105,5713,ANTICLOCKWISE
587726015075582010,10000,345548,5774,ANTICLOCKWISE
587726015077155011,10000,345563,1326,CLOCKWISE
587726015077941465,10000,344130,4472,CLOCKWISE
587726015078334687,10000,344134,291,CLOCKWISE
587726015078400075,10000,344134,4193,CLOCKWISE
587726015078990004,10000,344140,663,CLOCKWISE
587726015083446399,10000,342740,4978,CLOCKWISE
587726015084757280,10000,344192,8542,ANTICLOCKWISE
587726015085936804,10000,341323,10662,CLOCKWISE
587726015086788628,10000,341331,303,CLOCKWISE
587726015087313118,10000,341335,10251,ANTICLOCKWISE
587726015088623679,10000,342787,10100,ANTICLOCKWISE
587726015088623819,10000,342787,8683,CLOCKWISE
587726015088754891,10000,341349,2464,CLOCKWISE
587726015088755039,10000,341349,2402,ANTICLOCKWISE
587726015089475940,10000,341356,724,ANTICLOCKWISE
587726015090327867,10000,341363,6243,CLOCKWISE
587726015090327890,10000,341363,6913,ANTICLOCKWISE
587726015091311023,10000,341372,12882,CLOCKWISE
587726015091704141,10000,341376,2613,CLOCKWISE
587726015092097281,10000,339939,3071,ANTICLOCKWISE
587726015092949111,10000,339947,3573,CLOCKWISE
587726015606751243,10000,346936,3755,ANTICLOCKWISE
587726015606816883,10000,346937,1936,ANTICLOCKWISE
587726015608455304,10000,346952,2166,ANTICLOCKWISE
587726015608783043,10000,346955,2969,CLOCKWISE
587726015608979674,10000,346957,652,ANTICLOCKWISE
587726015610093720,10000,346967,5250,ANTICLOCKWISE
587726015610749039,10000,348413,1135,ANTICLOCKWISE
587726015614353608,10000,347006,2546,CLOCKWISE
587726015614943326,10000,347011,2156,CLOCKWISE
587726015617237221,10000,345592,4208,CLOCKWISE
587726015617368282,10000,347034,390,ANTICLOCKWISE
587726015617630287,10000,347036,3551,CLOCKWISE
587726015620186273,10000,345619,3172,CLOCKWISE
587726015620448497,10000,345622,1915,ANTICLOCKWISE
587726015622086847,10000,345636,10473,ANTICLOCKWISE
587726015622414501,10000,345639,10393,ANTICLOCKWISE
587726015624774154,10000,344221,5015,ANTICLOCKWISE
587726015626871141,10000,344240,5702,CLOCKWISE
587726015627001956,10000,342801,4895,ANTICLOCKWISE
587726015628050704,10000,344251,5080,ANTICLOCKWISE
587726015628968320,10000,342820,225,CLOCKWISE
587726015629164765,10000,342821,2627,CLOCKWISE
587726015629361642,10000,342823,4366,CLOCKWISE
587726015630016891,10000,341389,2843,ANTICLOCKWISE
587726016145457245,10000,349832,2647,ANTICLOCKWISE
587726016145784984,10000,349835,4817,CLOCKWISE
587726016146243767,10000,349839,13388,ANTICLOCKWISE
587726016146571426,10000,349842,13035,ANTICLOCKWISE
587726016146964602,10000,349845,14122,CLOCKWISE
587726016150700216,10000,349880,2312,ANTICLOCKWISE
587726016153911443,10000,348470,3446,ANTICLOCKWISE
587726016154698033,10000,348478,100,CLOCKWISE
587726016154763381,10000,348478,2769,ANTICLOCKWISE
587726016156401697,10000,348493,2114,ANTICLOCKWISE
587726016157319394,10000,348502,1650,CLOCKWISE
587726016158236899,10000,347070,4292,ANTICLOCKWISE
587726016158302376,10000,348511,1359,CLOCKWISE
587726016159285419,10000,347079,8007,ANTICLOCKWISE
587726016159350922,10000,348520,8472,ANTICLOCKWISE
587726016159613145,10000,347083,3559,ANTICLOCKWISE
587726016160923843,10000,347094,3700,ANTICLOCKWISE
587726016161448090,10000,347099,3972,CLOCKWISE
587726016161775922,10000,347103,663,CLOCKWISE
587726016162627832,10000,347110,2949,ANTICLOCKWISE
587726016165183757,10000,344253,9624,CLOCKWISE
587726016679247934,10000,352679,5444,ANTICLOCKWISE
587726016680689832,10000,351255,4800,ANTICLOCKWISE
587726016682131607,10000,351268,7632,ANTICLOCKWISE
587726016683245665,10000,351278,9433,ANTICLOCKWISE
587726016683442258,10000,352718,9395,ANTICLOCKWISE
587726016687439969,10000,351317,274,CLOCKWISE
587726016688423153,10000,351326,1654,ANTICLOCKWISE
587726016692158584,10000,351360,435,CLOCKWISE
587726016692879571,10000,349929,241,CLOCKWISE
587726031168143415,10000,338227,580,ANTICLOCKWISE
587726031169454205,10000,338238,5686,ANTICLOCKWISE
587726031170371761,10000,338247,4358,ANTICLOCKWISE
587726031170765069,10000,338250,5755,CLOCKWISE
587726031170830409,10000,338251,6035,ANTICLOCKWISE
587726031171158168,10000,338254,4263,ANTICLOCKWISE
587726031171879075,10000,338261,397,CLOCKWISE
587726031172010146,10000,338262,1979,ANTICLOCKWISE
587726031174762518,10000,339727,2553,CLOCKWISE
587726031177384050,10000,338311,4813,CLOCKWISE
587726031179481239,10000,339770,13587,ANTICLOCKWISE
587726031179874415,10000,339774,5556,ANTICLOCKWISE
587726031187083497,10000,338400,1407,ANTICLOCKWISE
587726031188066455,10000,338409,1766,CLOCKWISE
587726031190360181,10000,336990,3305,ANTICLOCKWISE
587726031693938889,10000,336685,8031,CLOCKWISE
587726031694135558,10000,336687,8265,CLOCKWISE
587726031698657312,10000,338168,10883,ANTICLOCKWISE
587726031699312809,10000,339614,11079,CLOCKWISE
587726031701409969,10000,339634,4626,CLOCKWISE
587726031701541091,10000,339635,6963,ANTICLOCKWISE
587726031701606551,10000,339636,912,ANTICLOCKWISE
587726031702196458,10000,339641,4154,ANTICLOCKWISE
587726031702393040,10000,339643,3331,CLOCKWISE
587726031705473210,10000,339671,2612,ANTICLOCKWISE
587726031706456213,10000,341119,6333,ANTICLOCKWISE
587726031707701379,10000,341131,5302,CLOCKWISE
587726031708356745,10000,341137,5786,CLOCKWISE
587726031708422303,10000,341138,3933,ANTICLOCKWISE
587726031708815517,10000,341142,659,ANTICLOCKWISE
587726031709012140,10000,341143,4169,ANTICLOCKWISE
587726031710847058,10000,341160,4346,CLOCKWISE
587726031710912520,10000,341160,4555,CLOCKWISE
587726031711568016,10000,341166,5264,CLOCKWISE
587726031712485491,10000,341175,2578,CLOCKWISE
587726031712878820,10000,341179,1272,CLOCKWISE
587726031714255038,10000,341191,3816,CLOCKWISE
587726031714255051,10000,341191,4339,CLOCKWISE
587726031719563316,10000,341240,428,CLOCKWISE
587726031719628838,10000,341240,2648,ANTICLOCKWISE
587726031720349819,10000,339807,2501,CLOCKWISE
587726031720480891,10000,341248,4000,ANTICLOCKWISE
587726031722840222,10000,341270,1252,ANTICLOCKWISE
587726031726641266,10000,339864,8407,ANTICLOCKWISE
587726031727493268,10000,338432,8529,ANTICLOCKWISE
587726031728148937,10000,339878,7884,ANTICLOCKWISE
587726031728738590,10000,339884,1977,ANTICLOCKWISE
587726031729262729,10000,338448,5386,CLOCKWISE
587726031732015286,10000,337033,4596,CLOCKWISE
587726032226484540,10000,336646,4666,ANTICLOCKWISE
587726032227467459,10000,338095,1899,CLOCKWISE
587726032229040195,10000,338109,5402,CLOCKWISE
587726032229236974,10000,338111,5893,ANTICLOCKWISE
587726032229826797,10000,339556,8172,CLOCKWISE
587726032233889967,10000,341034,297,ANTICLOCKWISE
587726032234283254,10000,341037,8668,ANTICLOCKWISE
587726032234348653,10000,339598,5193,CLOCKWISE
587726032234479818,10000,341039,5878,ANTICLOCKWISE
587726032234610852,10000,341040,2960,ANTICLOCKWISE
587726032235724991,10000,341050,10377,ANTICLOCKWISE
587726032236118148,10000,341054,2448,ANTICLOCKWISE
587726032236839046,10000,341060,9926,CLOCKWISE
587726032237428888,10000,342506,4308,CLOCKWISE
587726032240771189,10000,342536,4790,CLOCKWISE
587726032242933864,10000,342556,4672,CLOCKWISE
587726032244506776,10000,342570,6091,ANTICLOCKWISE
587726032245031093,10000,342575,5277,CLOCKWISE
587726032246079506,10000,344025,1046,CLOCKWISE
587726032247652476,10000,344039,4206,ANTICLOCKWISE
587726032248701039,10000,344049,2372,ANTICLOCKWISE
587726032249159802,10000,344053,4827,CLOCKWISE
587726032249684098,10000,342618,5718,CLOCKWISE
587726032249749603,10000,344058,6494,CLOCKWISE
587726032251650141,10000,344076,2520,ANTICLOCKWISE
587726032254337132,10000,344100,9062,ANTICLOCKWISE
587726032256827533,10000,342683,3416,ANTICLOCKWISE
587726032257155256,10000,344126,3723,ANTICLOCKWISE
587726032257286224,10000,342688,1365,ANTICLOCKWISE
587726032257941739,10000,342693,5947,CLOCKWISE
587726032258007113,10000,344134,3618,CLOCKWISE
587726032258465873,10000,342698,2573,ANTICLOCKWISE
587726032259514576,10000,342708,209,CLOCKWISE
587726032260890843,10000,342720,5355,CLOCKWISE
587726032261349608,10000,341285,1976,ANTICLOCKWISE
587726032263250234,10000,342742,6323,CLOCKWISE
587726032263839888,10000,341307,9628,CLOCKWISE
587726032766108083,10000,340991,4698,ANTICLOCKWISE
587726032766763203,10000,340997,1852,CLOCKWISE
587726032772661514,10000,342491,9410,ANTICLOCKWISE
587726032773185709,10000,343936,622,ANTICLOCKWISE
587726032773447828,10000,343938,3855,ANTICLOCKWISE
587726032773710011,10000,343940,8319,ANTICLOCKWISE
587726032774889606,10000,343951,3935,CLOCKWISE
587726032775217335,10000,343954,7119,ANTICLOCKWISE
587726032775413907,10000,343956,7254,CLOCKWISE
587726032776069224,10000,345402,4413,CLOCKWISE
587726032777183406,10000,345412,5772,ANTICLOCKWISE
587726032777379973,10000,343974,4386,ANTICLOCKWISE
587726032777576639,10000,343976,1708,CLOCKWISE
587726032777576682,10000,345416,3330,ANTICLOCKWISE
587726032778362959,10000,345423,2302,CLOCKWISE
587726032779280478,10000,345431,4193,ANTICLOCKWISE
587726032779935837,10000,345437,4004,CLOCKWISE
587726032780853431,10000,345446,2911,CLOCKWISE
587726032781508729,10000,345452,137,CLOCKWISE
587726032783409279,10000,345469,4403,CLOCKWISE
587726032784064708,10000,346915,2055,ANTICLOCKWISE
587726032786817127,10000,346940,3732,ANTICLOCKWISE
587726032788389953,10000,345514,6963,ANTICLOCKWISE
587726032788389954,10000,345514,6815,ANTICLOCKWISE
587726032788914313,10000,346959,14067,ANTICLOCKWISE
587726032789569632,10000,345525,11165,CLOCKWISE
587726032790814835,10000,345537,1448,ANTICLOCKWISE
587726032792191186,10000,346990,786,ANTICLOCKWISE
587726032792518825,10000,345553,440,CLOCKWISE
587726032793043095,10000,345557,4217,CLOCKWISE
587726032793763966,10000,345564,1624,ANTICLOCKWISE
587726032794353786,10000,345569,3825,CLOCKWISE
587726032796713163,10000,345591,2292,CLOCKWISE
587726032797040845,10000,345594,2540,CLOCKWISE
587726032797696221,10000,345600,1155,CLOCKWISE
587726032800645261,10000,344187,4289,CLOCKWISE
587726032805167337,10000,342788,5778,ANTICLOCKWISE
587726032805953628,10000,342795,3404,ANTICLOCKWISE
587726032806609122,10000,342801,5317,CLOCKWISE
587726033302651090,10000,342428,1647,ANTICLOCKWISE
587726033306583232,10000,345344,1412,ANTICLOCKWISE
587726033307107491,10000,345349,2688,ANTICLOCKWISE
587726033307238591,10000,345350,4842,CLOCKWISE
587726033307566398,10000,345353,3581,ANTICLOCKWISE
587726033307762737,10000,345354,7872,CLOCKWISE
587726033308942637,10000,345365,13300,ANTICLOCKWISE
587726033309466750,10000,345370,9747,CLOCKWISE
587726033309859961,10000,345374,777,ANTICLOCKWISE
587726033309925541,10000,346814,4764,ANTICLOCKWISE
587726033311301743,10000,346827,2881,ANTICLOCKWISE
587726033312219243,10000,346835,6135,CLOCKWISE
587726033314971805,10000,348301,1477,ANTICLOCKWISE
587726033316216939,10000,348312,2116,ANTICLOCKWISE
587726033317462113,10000,348323,6555,ANTICLOCKWISE
587726033317527674,10000,348324,2475,CLOCKWISE
587726033319952438,10000,348346,3318,ANTICLOCKWISE
587726033320214657,10000,348349,614,ANTICLOCKWISE
587726033320542313,10000,348352,142,CLOCKWISE
587726033320870024,10000,348354,5314,ANTICLOCKWISE
587726033321459833,10000,348360,695,ANTICLOCKWISE
587726033321721925,10000,348362,4577,CLOCKWISE
587726033323622407,10000,348379,4490,ANTICLOCKWISE
587726033325654196,10000,348398,15555,ANTICLOCKWISE
587726033326768314,10000,348408,18239,ANTICLOCKWISE
587726033327685734,10000,348417,1623,ANTICLOCKWISE
587726033331159227,10000,348449,351,ANTICLOCKWISE
587726033331421367,10000,347011,4374,ANTICLOCKWISE
587726033332535534,10000,348461,2868,CLOCKWISE
587726033334435979,10000,347039,464,ANTICLOCKWISE
587726033338695892,10000,345638,1808,ANTICLOCKWISE
587726033343086845,10000,344238,2541,CLOCKWISE
587726033845682320,10000,346804,4845,CLOCKWISE
587726033845747862,10000,348245,1084,CLOCKWISE
587726033846403211,10000,348251,5416,CLOCKWISE
587726033846468827,10000,348252,1114,ANTICLOCKWISE
587726033846665306,10000,348253,7940,ANTICLOCKWISE
587726033848762463,10000,349711,4950,CLOCKWISE
587726033849286849,10000,348277,3008,CLOCKWISE
587726033849745611,10000,349720,6080,ANTICLOCKWISE
587726033850007698,10000,349723,2185,CLOCKWISE
587726033851187317,10000,349734,533,CLOCKWISE
587726033854398523,10000,349763,1956,ANTICLOCKWISE
587726033854922898,10000,351206,4012,CLOCKWISE
587726033855447158,10000,351210,8151,CLOCKWISE
587726033856168103,10000,351217,5482,ANTICLOCKWISE
587726033857675336,10000,349793,749,ANTICLOCKWISE
587726033858134074,10000,349797,2347,ANTICLOCKWISE
587726033864556586,10000,351294,2023,ANTICLOCKWISE
587726033867178154,10000,349880,1822,ANTICLOCKWISE
587726033868685487,10000,351332,3863,CLOCKWISE
587726033871700071,10000,349921,4108,ANTICLOCKWISE
587726033872027786,10000,349924,2948,CLOCKWISE
587726033872027868,10000,349924,5036,ANTICLOCKWISE
587726033872158862,10000,349925,5843,ANTICLOCKWISE
587726033875304612,10000,348515,4733,ANTICLOCKWISE
587726033876877465,10000,348529,5161,CLOCKWISE
587726033877729367,10000,348538,881,ANTICLOCKWISE
587726100409811069,10000,351380,773,CLOCKWISE
587726100412301391,10000,351403,557,ANTICLOCKWISE
587726100412694821,10000,351406,3817,ANTICLOCKWISE
587726100412760244,10000,349968,5612,ANTICLOCKWISE
587726100414333074,10000,349983,5615,CLOCKWISE
587726100416168095,10000,347121,1357,ANTICLOCKWISE
587726100416758050,10000,347127,857,ANTICLOCKWISE
587726100418986159,10000,345707,1105,ANTICLOCKWISE
587726100946944024,10000,354258,2505,ANTICLOCKWISE
587726100947206200,10000,354261,823,CLOCKWISE
587726100947206337,10000,354261,2061,CLOCKWISE
587726100947796185,10000,354266,3995,ANTICLOCKWISE
587726100948582625,10000,354273,10520,CLOCKWISE
587726100948648077,10000,354273,10781,CLOCKWISE
587726100948648105,10000,354274,766,CLOCKWISE
587726100950548645,10000,351415,4343,CLOCKWISE
587726100950876200,10000,351418,6118,CLOCKWISE
587726100953694359,10000,350006,430,ANTICLOCKWISE
587726100954218561,10000,350011,520,ANTICLOCKWISE
587726100956840037,10000,347156,2346,CLOCKWISE
587726100958019661,10000,347166,5565,CLOCKWISE
587726100958216626,10000,345729,356,CLOCKWISE
587726101482700814,10000,357123,1221,ANTICLOCKWISE
587726101484273774,10000,357137,3750,ANTICLOCKWISE
587726101484470525,10000,355702,4233,ANTICLOCKWISE
587726101486239797,10000,355718,4909,CLOCKWISE
587726101487419665,10000,355729,4101,CLOCKWISE
587726101487878343,10000,354295,11813,CLOCKWISE
587726101487878363,10000,354296,1390,ANTICLOCKWISE
587726101488140457,10000,352860,3221,ANTICLOCKWISE
587726101490565389,10000,351444,2662,CLOCKWISE
587726101490696401,10000,352883,5217,ANTICLOCKWISE
587726101491286310,10000,351451,353,ANTICLOCKWISE
587726101492400386,10000,350023,6170,CLOCKWISE
587726101492727937,10000,350026,2219,CLOCKWISE
587726102020358195,10000,358566,5760,CLOCKWISE
587726102020358250,10000,360002,4080,ANTICLOCKWISE
587726102020358350,10000,358566,5666,ANTICLOCKWISE
587726102021013693,10000,360008,3625,CLOCKWISE
